0.0309 	20.4607 	2.7459 	2.4083 	2.0890 	0.3948 	0.6201 	1.3192 	0.0000 	1.6864 	0.3589 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0056 	0.0000 	39.3495 
0.0340 	20.4216 	2.7414 	2.4032 	2.0884 	0.4508 	0.6452 	1.3052 	0.0000 	1.6864 	0.4039 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0064 	0.0000 	39.2733 
0.0370 	20.3769 	2.7364 	2.3975 	2.0878 	0.5146 	0.6739 	1.2896 	0.0000 	1.6864 	0.4544 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0073 	0.0000 	39.1869 
0.0410 	20.3257 	2.7309 	2.3911 	2.0871 	0.5873 	0.7067 	1.2721 	0.0000 	1.6864 	0.5109 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0084 	0.0000 	39.0891 
0.0450 	20.2670 	2.7249 	2.3840 	2.0863 	0.6701 	0.7441 	1.2525 	0.0000 	1.6864 	0.5743 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0096 	0.0000 	38.9784 
0.0500 	20.1999 	2.7183 	2.3761 	2.0853 	0.7643 	0.7869 	1.2305 	0.0000 	1.6864 	0.6453 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0110 	0.0000 	38.8531 
0.0550 	20.1232 	2.7110 	2.3672 	2.0843 	0.8714 	0.8358 	1.2060 	0.0000 	1.6864 	0.7247 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0125 	0.0000 	38.7112 
0.0600 	20.0355 	2.7030 	2.3573 	2.0830 	0.9933 	0.8915 	1.1786 	0.0000 	1.6864 	0.8137 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0143 	0.0000 	38.5506 
0.0660 	19.9354 	2.6943 	2.3463 	2.0816 	1.1319 	0.9551 	1.1479 	0.0000 	1.6864 	0.9133 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0163 	0.0000 	38.3690 
0.0730 	19.8212 	2.6847 	2.3341 	2.0800 	1.2894 	1.0275 	1.1137 	0.0000 	1.6864 	1.0247 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0186 	0.0000 	38.1637 
0.0800 	19.6909 	2.6742 	2.3204 	2.0782 	1.4682 	1.1100 	1.0755 	0.0000 	1.6864 	1.1492 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0212 	0.0000 	37.9317 
0.0880 	19.5424 	2.6627 	2.3053 	2.0760 	1.6712 	1.2038 	1.0328 	0.0000 	1.6864 	1.2885 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0241 	0.0000 	37.6697 
0.0970 	19.3768 	2.6501 	2.2884 	2.0736 	1.8972 	1.3085 	0.9852 	0.0000 	1.6864 	1.4440 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0274 	0.0000 	37.3774 
0.1070 	19.1996 	2.6363 	2.2697 	2.0708 	2.1396 	1.4204 	0.9319 	0.0000 	1.6864 	1.6176 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0310 	0.0000 	37.0597 
0.1170 	19.0106 	2.6213 	2.2492 	2.0676 	2.3989 	1.5398 	0.8732 	0.0000 	1.6864 	1.8090 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0348 	0.0000 	36.7162 
0.1290 	18.8094 	2.6047 	2.2273 	2.0640 	2.6757 	1.6670 	0.8097 	0.0000 	1.6864 	2.0160 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0388 	0.0000 	36.3479 
0.1420 	18.5956 	2.5869 	2.2040 	2.0598 	2.9704 	1.8019 	0.7411 	0.0000 	1.6864 	2.2397 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0432 	0.0000 	35.9537 
0.1560 	18.3692 	2.5679 	2.1792 	2.0551 	3.2826 	1.9448 	0.6671 	0.0000 	1.6864 	2.4813 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0478 	0.0000 	35.5332 
0.1720 	18.1301 	2.5477 	2.1529 	2.0496 	3.6127 	2.0955 	0.5873 	0.0000 	1.6864 	2.7418 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0527 	0.0000 	35.0855 
0.1890 	17.8781 	2.5264 	2.1251 	2.0433 	3.9605 	2.2541 	0.5013 	0.0000 	1.6864 	3.0223 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0579 	0.0000 	34.6097 
0.2080 	17.6135 	2.5040 	2.0957 	2.0362 	4.3260 	2.4205 	0.4088 	0.0000 	1.6864 	3.3242 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0634 	0.0000 	34.1053 
0.2290 	17.3364 	2.4803 	2.0648 	2.0281 	4.7091 	2.5944 	0.3095 	0.0000 	1.6864 	3.6486 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0692 	0.0000 	33.5715 
0.2520 	17.0471 	2.4555 	2.0324 	2.0188 	5.1092 	2.7756 	0.2028 	0.0000 	1.6864 	3.9970 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0753 	0.0000 	33.0078 
0.2770 	16.7462 	2.4296 	1.9985 	2.0081 	5.5258 	2.9638 	0.0884 	0.0000 	1.6864 	4.3707 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0817 	0.0000 	32.4139 
0.3040 	16.4340 	2.4025 	1.9631 	1.9960 	5.9618 	3.1503 	0.0000 	0.0000 	1.6864 	4.7713 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0884 	0.0000 	31.7641 
0.3350 	16.1113 	2.3744 	1.9270 	1.9823 	6.4238 	3.3155 	0.0000 	0.0000 	1.6863 	5.1962 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0954 	0.0000 	31.0113 
0.3680 	15.7789 	2.3452 	1.8906 	1.9666 	6.8841 	3.5000 	0.0000 	0.0000 	1.6863 	5.5222 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.1026 	0.0250 	30.3238 
0.4050 	15.4375 	2.3150 	1.8539 	1.9487 	7.3261 	3.7233 	0.0000 	0.0000 	1.6863 	5.6439 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.1101 	0.0975 	29.7909 
0.4460 	15.0882 	2.2839 	1.8168 	1.9284 	7.7873 	3.9407 	0.0000 	0.0000 	1.6862 	5.8407 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.1179 	0.1606 	29.1849 
0.4900 	14.7319 	2.2519 	1.7790 	1.9055 	8.2702 	4.2106 	0.0000 	0.0000 	1.6862 	5.9021 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.1807 	0.1928 	28.6365 
0.5390 	14.3697 	2.2191 	1.7407 	1.8794 	8.7617 	4.5010 	0.0000 	0.0000 	1.6862 	5.9151 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.2610 	0.2221 	28.1047 
0.5930 	14.0027 	2.1856 	1.7016 	1.8500 	9.2559 	4.7708 	0.0000 	0.0000 	1.6862 	6.0221 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.3195 	0.2669 	27.5042 
0.6530 	13.6322 	2.1514 	1.6617 	1.8185 	9.7410 	5.0157 	0.0000 	0.0000 	1.6783 	6.2234 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.3392 	0.3433 	26.8534 
0.7180 	13.2591 	2.1167 	1.6211 	1.7860 	10.2197 	5.2768 	0.0000 	0.0000 	1.6589 	6.3779 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.3591 	0.4310 	26.2401 
0.7900 	12.8846 	2.0815 	1.5795 	1.7526 	10.6970 	5.5424 	0.0000 	0.0000 	1.6384 	6.5185 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.3793 	0.5247 	25.6354 
0.8690 	12.5099 	2.0459 	1.5371 	1.7183 	11.1727 	5.8099 	0.0000 	0.0000 	1.6179 	6.6526 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.3996 	0.6228 	25.0341 
0.9560 	12.1360 	2.0099 	1.4937 	1.6832 	11.6461 	6.0779 	0.0000 	0.0000 	1.5970 	6.7859 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.4200 	0.7241 	24.4328 
1.0510 	11.7640 	1.9737 	1.4495 	1.6474 	12.1167 	6.3453 	0.0000 	0.0000 	1.5752 	6.9240 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.4404 	0.8272 	23.8285 
1.1560 	11.3947 	1.9374 	1.4042 	1.6111 	12.5840 	6.6109 	0.0000 	0.0000 	1.5515 	7.0709 	0.0000 	0.0007 	0.0000 	0.0000 	0.0000 	0.4609 	0.9306 	23.2184 
1.2720 	11.0292 	1.9009 	1.3581 	1.5746 	13.0641 	6.8639 	0.0000 	0.0000 	1.5342 	7.0787 	0.0000 	0.1210 	0.0000 	0.0000 	0.0000 	0.4813 	1.0015 	22.6588 
1.3990 	10.6681 	1.8645 	1.3110 	1.5381 	13.5387 	7.1140 	0.0000 	0.0000 	1.5166 	7.0853 	0.0000 	0.2449 	0.0000 	0.0000 	0.0000 	0.5016 	1.0721 	22.1023 
1.5390 	10.3123 	1.8281 	1.2646 	1.5014 	14.0065 	7.3606 	0.0000 	0.0000 	1.4992 	7.0918 	0.0000 	0.3670 	0.0000 	0.0000 	0.0000 	0.5216 	1.1430 	21.5530 
1.6930 	9.9624 	1.7918 	1.2192 	1.4644 	14.4665 	7.6034 	0.0000 	0.0000 	1.4821 	7.0982 	0.0000 	0.4870 	0.0000 	0.0000 	0.0000 	0.5415 	1.2144 	21.0117 
1.8620 	9.6191 	1.7557 	1.1747 	1.4271 	14.9176 	7.8419 	0.0000 	0.0000 	1.4654 	7.1045 	0.0000 	0.6047 	0.0000 	0.0000 	0.0000 	0.5611 	1.2866 	20.4794 
2.0480 	9.2827 	1.7198 	1.1313 	1.3893 	15.3592 	8.0759 	0.0000 	0.0000 	1.4490 	7.1106 	0.0000 	0.7200 	0.0000 	0.0000 	0.0000 	0.5804 	1.3597 	19.9566 
2.2500 	8.9537 	1.6842 	1.0890 	1.3516 	15.7913 	8.3049 	0.0000 	0.0000 	1.4330 	7.1166 	0.0000 	0.8326 	0.0000 	0.0000 	0.0000 	0.5994 	1.4325 	19.4443 
2.4800 	8.6325 	1.6490 	1.0478 	1.3142 	16.2133 	8.5288 	0.0000 	0.0000 	1.4173 	7.1225 	0.0000 	0.9424 	0.0000 	0.0000 	0.0000 	0.6180 	1.5049 	18.9434 
2.7300 	8.3194 	1.6141 	1.0077 	1.2771 	16.6250 	8.7472 	0.0000 	0.0000 	1.4021 	7.1282 	0.0000 	1.0494 	0.0000 	0.0000 	0.0000 	0.6363 	1.5766 	18.4541 
3.0000 	8.0146 	1.5796 	0.9688 	1.2404 	17.0261 	8.9601 	0.0000 	0.0000 	1.3873 	7.1339 	0.0000 	1.1534 	0.0000 	0.0000 	0.0000 	0.6541 	1.6476 	17.9769 
3.3000 	7.7181 	1.5455 	0.9311 	1.2041 	17.4164 	9.1672 	0.0000 	0.0000 	1.3730 	7.1393 	0.0000 	1.2544 	0.0000 	0.0000 	0.0000 	0.6715 	1.7176 	17.5120 
3.6300 	7.4303 	1.5120 	0.8945 	1.1684 	17.7958 	9.3686 	0.0000 	0.0000 	1.3590 	7.1446 	0.0000 	1.3524 	0.0000 	0.0000 	0.0000 	0.6885 	1.7867 	17.0597 
3.9900 	7.1510 	1.4788 	0.8591 	1.1332 	18.1643 	9.5642 	0.0000 	0.0000 	1.3455 	7.1497 	0.0000 	1.4473 	0.0000 	0.0000 	0.0000 	0.7050 	1.8547 	16.6202 
4.3900 	6.8804 	1.4462 	0.8249 	1.0987 	18.5218 	9.7540 	0.0000 	0.0000 	1.3324 	7.1547 	0.0000 	1.5392 	0.0000 	0.0000 	0.0000 	0.7210 	1.9214 	16.1933 
4.8300 	6.6183 	1.4188 	0.7919 	1.0648 	18.8603 	9.9367 	0.0000 	0.0000 	1.3198 	7.1594 	0.0000 	1.6283 	0.0000 	0.0000 	0.0000 	0.7366 	1.9869 	15.7846 
5.3100 	6.3648 	1.3959 	0.7600 	1.0316 	19.1810 	10.1126 	0.0000 	0.0000 	1.3075 	7.1639 	0.0000 	1.7144 	0.0000 	0.0000 	0.0000 	0.7516 	2.0511 	15.3931 
5.8400 	6.1197 	1.3766 	0.7293 	0.9991 	19.4858 	10.2819 	0.0000 	0.0000 	1.2957 	7.1682 	0.0000 	1.7978 	0.0000 	0.0000 	0.0000 	0.7661 	2.1139 	15.0177 
6.4300 	5.8829 	1.3600 	0.6996 	0.9707 	19.7794 	10.4445 	0.0000 	0.0000 	1.2844 	7.1722 	0.0000 	1.8772 	0.0000 	0.0000 	0.0000 	0.7797 	2.1688 	14.6601 
7.0700 	5.6543 	1.3457 	0.6711 	0.9466 	20.0633 	10.6004 	0.0000 	0.0000 	1.2737 	7.1761 	0.0000 	1.9527 	0.0000 	0.0000 	0.0000 	0.7925 	2.2153 	14.3199 
7.7800 	5.4338 	1.3332 	0.6436 	0.9259 	20.3375 	10.7501 	0.0000 	0.0000 	1.2634 	7.1800 	0.0000 	2.0246 	0.0000 	0.0000 	0.0000 	0.8044 	2.2553 	13.9955 
8.5600 	5.2211 	1.3222 	0.6172 	0.9079 	20.6020 	10.8938 	0.0000 	0.0000 	1.2537 	7.1836 	0.0000 	2.0932 	0.0000 	0.0000 	0.0000 	0.8157 	2.2901 	13.6857 
9.4100 	5.0161 	1.3125 	0.5917 	0.8920 	20.8568 	11.0319 	0.0000 	0.0000 	1.2443 	7.1870 	0.0000 	2.1588 	0.0000 	0.0000 	0.0000 	0.8264 	2.3209 	13.3894 
10.3500 	4.8186 	1.3039 	0.5673 	0.8779 	21.1023 	11.1646 	0.0000 	0.0000 	1.2354 	7.1904 	0.0000 	2.2214 	0.0000 	0.0000 	0.0000 	0.8366 	2.3482 	13.1060 
11.3900 	4.6283 	1.2961 	0.5459 	0.8652 	21.3385 	11.2919 	0.0000 	0.0000 	1.2277 	7.1936 	0.0000 	2.2754 	0.0000 	0.0000 	0.0000 	0.8462 	2.3727 	12.8393 
12.5300 	4.4452 	1.2892 	0.5274 	0.8537 	21.5658 	11.4140 	0.0000 	0.0000 	1.2211 	7.1967 	0.0000 	2.3215 	0.0000 	0.0000 	0.0000 	0.8552 	2.3948 	12.5881 
13.7800 	4.2689 	1.2830 	0.5110 	0.8433 	21.7843 	11.5313 	0.0000 	0.0000 	1.2154 	7.1997 	0.0000 	2.3615 	0.0000 	0.0000 	0.0000 	0.8637 	2.4149 	12.3507 
15.1600 	4.0993 	1.2773 	0.4964 	0.8338 	21.9943 	11.6439 	0.0000 	0.0000 	1.2104 	7.2026 	0.0000 	2.3966 	0.0000 	0.0000 	0.0000 	0.8718 	2.4333 	12.1256 
16.6700 	3.9362 	1.2722 	0.4832 	0.8250 	22.1962 	11.7519 	0.0000 	0.0000 	1.2059 	7.2054 	0.0000 	2.4278 	0.0000 	0.0000 	0.0000 	0.8795 	2.4503 	11.9117 
18.3400 	3.7793 	1.2675 	0.4712 	0.8170 	22.3902 	11.8557 	0.0000 	0.0000 	1.2019 	7.2081 	0.0000 	2.4559 	0.0000 	0.0000 	0.0000 	0.8869 	2.4659 	11.7080 
20.1800 	3.6285 	1.2633 	0.4603 	0.8094 	22.5766 	11.9553 	0.0000 	0.0000 	1.1982 	7.2106 	0.0000 	2.4812 	0.0000 	0.0000 	0.0000 	0.8939 	2.4805 	11.5139 
22.1900 	3.4836 	1.2594 	0.4501 	0.8024 	22.7556 	12.0509 	0.0000 	0.0000 	1.1949 	7.2131 	0.0000 	2.5044 	0.0000 	0.0000 	0.0000 	0.9005 	2.4940 	11.3286 
24.4100 	3.3442 	1.2558 	0.4407 	0.7959 	22.9274 	12.1427 	0.0000 	0.0000 	1.1918 	7.2155 	0.0000 	2.5257 	0.0000 	0.0000 	0.0000 	0.9069 	2.5067 	11.1516 
26.8500 	3.2104 	1.2525 	0.4319 	0.7897 	23.0925 	12.2309 	0.0000 	0.0000 	1.1889 	7.2178 	0.0000 	2.5454 	0.0000 	0.0000 	0.0000 	0.9130 	2.5186 	10.9823 
29.5000 	3.0817 	1.2495 	0.4236 	0.7839 	23.2509 	12.3155 	0.0000 	0.0000 	1.1863 	7.2200 	0.0000 	2.5638 	0.0000 	0.0000 	0.0000 	0.9188 	2.5298 	10.8204 
32.5000 	2.9582 	1.2467 	0.4158 	0.7785 	23.4029 	12.3967 	0.0000 	0.0000 	1.1838 	7.2221 	0.0000 	2.5810 	0.0000 	0.0000 	0.0000 	0.9244 	2.5403 	10.6654 
35.7000 	2.8451 	1.2441 	0.4084 	0.7733 	23.5419 	12.4711 	0.0000 	0.0000 	1.1814 	7.2240 	0.0000 	2.5975 	0.0000 	0.0000 	0.0000 	0.9296 	2.5503 	10.5228 
39.3000 	2.7423 	1.2418 	0.4014 	0.7683 	23.6682 	12.5387 	0.0000 	0.0000 	1.1791 	7.2257 	0.0000 	2.6136 	0.0000 	0.0000 	0.0000 	0.9343 	2.5599 	10.3923 
43.2000 	2.6478 	1.2395 	0.3946 	0.7636 	23.7841 	12.6010 	0.0000 	0.0000 	1.1768 	7.2273 	0.0000 	2.6292 	0.0000 	0.0000 	0.0000 	0.9387 	2.5691 	10.2713 
47.6000 	2.5601 	1.2374 	0.3880 	0.7590 	23.8916 	12.6589 	0.0000 	0.0000 	1.1746 	7.2288 	0.0000 	2.6446 	0.0000 	0.0000 	0.0000 	0.9428 	2.5780 	10.1582 
52.3000 	2.4780 	1.2354 	0.3817 	0.7545 	23.9921 	12.7131 	0.0000 	0.0000 	1.1725 	7.2301 	0.0000 	2.6596 	0.0000 	0.0000 	0.0000 	0.9466 	2.5866 	10.0518 
57.6000 	2.4008 	1.2335 	0.3754 	0.7501 	24.0864 	12.7641 	0.0000 	0.0000 	1.1704 	7.2314 	0.0000 	2.6744 	0.0000 	0.0000 	0.0000 	0.9503 	2.5951 	9.9510 
63.3000 	2.3278 	1.2317 	0.3694 	0.7458 	24.1756 	12.8124 	0.0000 	0.0000 	1.1683 	7.2326 	0.0000 	2.6890 	0.0000 	0.0000 	0.0000 	0.9538 	2.6034 	9.8551 
69.7000 	2.2584 	1.2300 	0.3634 	0.7416 	24.2602 	12.8583 	0.0000 	0.0000 	1.1662 	7.2338 	0.0000 	2.7035 	0.0000 	0.0000 	0.0000 	0.9571 	2.6115 	9.7634 
76.6000 	2.1923 	1.2283 	0.3575 	0.7375 	24.3407 	12.9021 	0.0000 	0.0000 	1.1641 	7.2349 	0.0000 	2.7178 	0.0000 	0.0000 	0.0000 	0.9603 	2.6196 	9.6755 
84.3000 	2.1290 	1.2267 	0.3518 	0.7334 	24.4176 	12.9441 	0.0000 	0.0000 	1.1621 	7.2360 	0.0000 	2.7320 	0.0000 	0.0000 	0.0000 	0.9634 	2.6275 	9.5909 
92.7000 	2.0684 	1.2251 	0.3461 	0.7293 	24.4912 	12.9843 	0.0000 	0.0000 	1.1601 	7.2370 	0.0000 	2.7461 	0.0000 	0.0000 	0.0000 	0.9664 	2.6354 	9.5094 
